/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 2
policy_id: 1
setting_id: 4
pi_bar: 0.03
drift_rate: 0.01
V: 65
Round 0: Accuracy = 0.7992, Decision = False
Epoch 1/5, Loss: 0.6348
Epoch 2/5, Loss: 0.5632
Epoch 3/5, Loss: 0.4971
Epoch 4/5, Loss: 0.4244
Epoch 5/5, Loss: 0.4076
Round 1: Accuracy = 0.7941, Decision = True
Round 2: Accuracy = 0.8002, Decision = False
Round 3: Accuracy = 0.7970, Decision = False
Round 4: Accuracy = 0.7910, Decision = False
Round 5: Accuracy = 0.7802, Decision = False
Round 6: Accuracy = 0.7724, Decision = False
Round 7: Accuracy = 0.7674, Decision = False
Round 8: Accuracy = 0.7625, Decision = False
Round 9: Accuracy = 0.7569, Decision = False
Round 10: Accuracy = 0.7497, Decision = False
Round 11: Accuracy = 0.7438, Decision = False
Round 12: Accuracy = 0.7396, Decision = False
Round 13: Accuracy = 0.7328, Decision = False
Round 14: Accuracy = 0.7262, Decision = False
Round 15: Accuracy = 0.7179, Decision = False
Round 16: Accuracy = 0.7109, Decision = False
Round 17: Accuracy = 0.7067, Decision = False
Round 18: Accuracy = 0.7002, Decision = False
Round 19: Accuracy = 0.6996, Decision = False
Round 20: Accuracy = 0.7016, Decision = False
Round 21: Accuracy = 0.6981, Decision = False
Round 22: Accuracy = 0.6976, Decision = False
Round 23: Accuracy = 0.6974, Decision = False
Round 24: Accuracy = 0.6968, Decision = False
Round 25: Accuracy = 0.6912, Decision = False
Round 26: Accuracy = 0.7656, Decision = False
Round 27: Accuracy = 0.7012, Decision = False
Round 28: Accuracy = 0.6883, Decision = False
Round 29: Accuracy = 0.6828, Decision = False
Round 30: Accuracy = 0.6982, Decision = False
Round 31: Accuracy = 0.7070, Decision = False
Round 32: Accuracy = 0.7020, Decision = False
Round 33: Accuracy = 0.7064, Decision = False
Round 34: Accuracy = 0.6995, Decision = False
Round 35: Accuracy = 0.6953, Decision = False
Round 36: Accuracy = 0.6966, Decision = False
Round 37: Accuracy = 0.6887, Decision = False
Round 38: Accuracy = 0.6850, Decision = False
Round 39: Accuracy = 0.6745, Decision = False
Round 40: Accuracy = 0.6650, Decision = False
Round 41: Accuracy = 0.6632, Decision = False
Round 42: Accuracy = 0.6629, Decision = False
Round 43: Accuracy = 0.6582, Decision = False
Round 44: Accuracy = 0.6575, Decision = False
Round 45: Accuracy = 0.6515, Decision = False
Round 46: Accuracy = 0.6472, Decision = False
Round 47: Accuracy = 0.6406, Decision = False
Round 48: Accuracy = 0.6436, Decision = False
Round 49: Accuracy = 0.6349, Decision = False
Round 50: Accuracy = 0.6340, Decision = False
Round 51: Accuracy = 0.6289, Decision = False
Round 52: Accuracy = 0.6248, Decision = False
Round 53: Accuracy = 0.6223, Decision = False
Round 54: Accuracy = 0.6166, Decision = False
Epoch 1/5, Loss: 1.2166
Epoch 2/5, Loss: 0.9905
Epoch 3/5, Loss: 0.8742
Epoch 4/5, Loss: 0.8390
Epoch 5/5, Loss: 0.7635
Round 55: Accuracy = 0.6113, Decision = True
Round 56: Accuracy = 0.6124, Decision = False
Round 57: Accuracy = 0.6082, Decision = False
Round 58: Accuracy = 0.6060, Decision = False
Round 59: Accuracy = 0.5510, Decision = False
Round 60: Accuracy = 0.6062, Decision = False
Round 61: Accuracy = 0.6028, Decision = False
Round 62: Accuracy = 0.5939, Decision = False
Round 63: Accuracy = 0.6030, Decision = False
Round 64: Accuracy = 0.6027, Decision = False
