/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 0
policy_id: 1
setting_id: 11
pi_bar: 0.15
drift_rate: 0.003
V: 65
Round 0: Accuracy = 0.8307, Decision = False
Round 1: Accuracy = 0.8307, Decision = False
Round 2: Accuracy = 0.8307, Decision = False
Round 3: Accuracy = 0.8307, Decision = False
Round 4: Accuracy = 0.8307, Decision = False
Round 5: Accuracy = 0.8307, Decision = False
Round 6: Accuracy = 0.8307, Decision = False
Round 7: Accuracy = 0.8307, Decision = False
Round 8: Accuracy = 0.8307, Decision = False
Round 9: Accuracy = 0.8307, Decision = False
Round 10: Accuracy = 0.8307, Decision = False
Round 11: Accuracy = 0.8307, Decision = False
Round 12: Accuracy = 0.8307, Decision = False
Round 13: Accuracy = 0.8307, Decision = False
Epoch 1/5, Loss: 0.5911
Epoch 2/5, Loss: 0.5185
Epoch 3/5, Loss: 0.4050
Epoch 4/5, Loss: 0.3972
Epoch 5/5, Loss: 0.3621
Round 14: Accuracy = 0.8307, Decision = True
Epoch 1/5, Loss: 0.3609
Epoch 2/5, Loss: 0.3716
Epoch 3/5, Loss: 0.3718
Epoch 4/5, Loss: 0.3381
Epoch 5/5, Loss: 0.3021
Round 15: Accuracy = 0.8003, Decision = True
Epoch 1/5, Loss: 0.2993
Epoch 2/5, Loss: 0.2717
Epoch 3/5, Loss: 0.2757
Epoch 4/5, Loss: 0.3186
Epoch 5/5, Loss: 0.2906
Round 16: Accuracy = 0.7969, Decision = True
Round 17: Accuracy = 0.7795, Decision = False
Round 18: Accuracy = 0.7795, Decision = False
Round 19: Accuracy = 0.7795, Decision = False
Round 20: Accuracy = 0.7795, Decision = False
Round 21: Accuracy = 0.7795, Decision = False
Round 22: Accuracy = 0.7795, Decision = False
Round 23: Accuracy = 0.7795, Decision = False
Epoch 1/5, Loss: 0.3167
Epoch 2/5, Loss: 0.2727
Epoch 3/5, Loss: 0.2473
Epoch 4/5, Loss: 0.1995
Epoch 5/5, Loss: 0.1861
Round 24: Accuracy = 0.7795, Decision = True
Round 25: Accuracy = 0.7882, Decision = False
Epoch 1/5, Loss: 0.2188
Epoch 2/5, Loss: 0.1707
Epoch 3/5, Loss: 0.1790
Epoch 4/5, Loss: 0.2160
Epoch 5/5, Loss: 0.1983
Round 26: Accuracy = 0.7882, Decision = True
Round 27: Accuracy = 0.8403, Decision = False
Round 28: Accuracy = 0.8403, Decision = False
Round 29: Accuracy = 0.8403, Decision = False
Round 30: Accuracy = 0.8403, Decision = False
Round 31: Accuracy = 0.8403, Decision = False
Round 32: Accuracy = 0.8403, Decision = False
Round 33: Accuracy = 0.8403, Decision = False
Epoch 1/5, Loss: 0.2372
Epoch 2/5, Loss: 0.2219
Epoch 3/5, Loss: 0.1857
Epoch 4/5, Loss: 0.1573
Epoch 5/5, Loss: 0.1898
Round 34: Accuracy = 0.8403, Decision = True
Round 35: Accuracy = 0.7752, Decision = False
Round 36: Accuracy = 0.7752, Decision = False
Round 37: Accuracy = 0.7752, Decision = False
Round 38: Accuracy = 0.7752, Decision = False
Round 39: Accuracy = 0.7752, Decision = False
Round 40: Accuracy = 0.7752, Decision = False
Round 41: Accuracy = 0.7752, Decision = False
Round 42: Accuracy = 0.7752, Decision = False
Epoch 1/5, Loss: 0.2796
Epoch 2/5, Loss: 0.5239
Epoch 3/5, Loss: 0.7537
Epoch 4/5, Loss: 1.1339
Epoch 5/5, Loss: 0.9722
Round 43: Accuracy = 0.7752, Decision = True
Round 44: Accuracy = 0.5556, Decision = False
Round 45: Accuracy = 0.5556, Decision = False
Round 46: Accuracy = 0.5556, Decision = False
Epoch 1/5, Loss: 0.7037
Epoch 2/5, Loss: 0.5535
Epoch 3/5, Loss: 0.4460
Epoch 4/5, Loss: 0.4362
Epoch 5/5, Loss: 0.3986
Round 47: Accuracy = 0.5556, Decision = True
Round 48: Accuracy = 0.7795, Decision = False
Round 49: Accuracy = 0.7795, Decision = False
Round 50: Accuracy = 0.7795, Decision = False
Round 51: Accuracy = 0.7795, Decision = False
Round 52: Accuracy = 0.7795, Decision = False
Epoch 1/5, Loss: 0.3863
Epoch 2/5, Loss: 0.3093
Epoch 3/5, Loss: 0.2576
Epoch 4/5, Loss: 0.2461
Epoch 5/5, Loss: 0.2230
Round 53: Accuracy = 0.7795, Decision = True
Round 54: Accuracy = 0.8307, Decision = False
Round 55: Accuracy = 0.8307, Decision = False
Round 56: Accuracy = 0.8307, Decision = False
Round 57: Accuracy = 0.8307, Decision = False
Round 58: Accuracy = 0.8307, Decision = False
Round 59: Accuracy = 0.8307, Decision = False
Round 60: Accuracy = 0.8307, Decision = False
Epoch 1/5, Loss: 0.2447
Epoch 2/5, Loss: 0.2164
Epoch 3/5, Loss: 0.2062
Epoch 4/5, Loss: 0.1955
Epoch 5/5, Loss: 0.1659
Round 61: Accuracy = 0.8307, Decision = True
Round 62: Accuracy = 0.7856, Decision = False
Epoch 1/5, Loss: 0.1888
Epoch 2/5, Loss: 0.1833
Epoch 3/5, Loss: 0.1785
Epoch 4/5, Loss: 0.1732
Epoch 5/5, Loss: 0.1619
Round 63: Accuracy = 0.7856, Decision = True
Round 64: Accuracy = 0.7726, Decision = False
Round 65: Accuracy = 0.7726, Decision = False
Round 66: Accuracy = 0.7726, Decision = False
Epoch 1/5, Loss: 0.1863
Epoch 2/5, Loss: 0.1588
Epoch 3/5, Loss: 0.1516
Epoch 4/5, Loss: 0.1383
Epoch 5/5, Loss: 0.1474
Round 67: Accuracy = 0.7726, Decision = True
Round 68: Accuracy = 0.8194, Decision = False
Epoch 1/5, Loss: 0.1342
Epoch 2/5, Loss: 0.1424
Epoch 3/5, Loss: 0.1180
Epoch 4/5, Loss: 0.1190
Epoch 5/5, Loss: 0.1173
Round 69: Accuracy = 0.8194, Decision = True
Round 70: Accuracy = 0.8186, Decision = False
Round 71: Accuracy = 0.8186, Decision = False
Round 72: Accuracy = 0.8186, Decision = False
Round 73: Accuracy = 0.8186, Decision = False
Round 74: Accuracy = 0.8186, Decision = False
Epoch 1/5, Loss: 0.2209
Epoch 2/5, Loss: 0.6623
Epoch 3/5, Loss: 0.6874
Epoch 4/5, Loss: 0.5216
Epoch 5/5, Loss: 0.4990
Round 75: Accuracy = 0.8186, Decision = True
Round 76: Accuracy = 0.7040, Decision = False
Epoch 1/5, Loss: 0.6726
Epoch 2/5, Loss: 0.4680
Epoch 3/5, Loss: 0.3798
Epoch 4/5, Loss: 0.3595
Epoch 5/5, Loss: 0.3056
Round 77: Accuracy = 0.7040, Decision = True
Round 78: Accuracy = 0.7891, Decision = False
Epoch 1/5, Loss: 0.2308
Epoch 2/5, Loss: 0.2203
Epoch 3/5, Loss: 0.1771
Epoch 4/5, Loss: 0.1565
Epoch 5/5, Loss: 0.1389
Round 79: Accuracy = 0.7891, Decision = True
Round 80: Accuracy = 0.7708, Decision = False
Round 81: Accuracy = 0.7708, Decision = False
