/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 0
policy_id: 1
setting_id: 2
pi_bar: 0.2
drift_rate: 0.01
V: 65
Round 0: Accuracy = 0.8240, Decision = False
Round 1: Accuracy = 0.8116, Decision = False
Round 2: Accuracy = 0.8093, Decision = False
Round 3: Accuracy = 0.8038, Decision = False
Round 4: Accuracy = 0.7986, Decision = False
Round 5: Accuracy = 0.7986, Decision = False
Round 6: Accuracy = 0.7984, Decision = False
Round 7: Accuracy = 0.7928, Decision = False
Round 8: Accuracy = 0.7834, Decision = False
Round 9: Accuracy = 0.7744, Decision = False
Round 10: Accuracy = 0.7690, Decision = False
Round 11: Accuracy = 0.7633, Decision = False
Round 12: Accuracy = 0.7553, Decision = False
Round 13: Accuracy = 0.7541, Decision = False
Epoch 1/5, Loss: 0.8005
Epoch 2/5, Loss: 0.5902
Epoch 3/5, Loss: 0.4926
Epoch 4/5, Loss: 0.4581
Epoch 5/5, Loss: 0.4171
Round 14: Accuracy = 0.7457, Decision = True
Epoch 1/5, Loss: 0.4146
Epoch 2/5, Loss: 0.4324
Epoch 3/5, Loss: 0.4038
Epoch 4/5, Loss: 0.3740
Epoch 5/5, Loss: 0.3467
Round 15: Accuracy = 0.6519, Decision = True
Epoch 1/5, Loss: 0.3573
Epoch 2/5, Loss: 0.3743
Epoch 3/5, Loss: 0.3457
Epoch 4/5, Loss: 0.4178
Epoch 5/5, Loss: 0.4135
Round 16: Accuracy = 0.7153, Decision = True
Round 17: Accuracy = 0.5254, Decision = False
Round 18: Accuracy = 0.5250, Decision = False
Round 19: Accuracy = 0.5234, Decision = False
Round 20: Accuracy = 0.5227, Decision = False
Round 21: Accuracy = 0.5244, Decision = False
Round 22: Accuracy = 0.5201, Decision = False
Round 23: Accuracy = 0.5215, Decision = False
Epoch 1/5, Loss: 0.4491
Epoch 2/5, Loss: 0.4294
Epoch 3/5, Loss: 0.4328
Epoch 4/5, Loss: 0.4235
Epoch 5/5, Loss: 0.4333
Round 24: Accuracy = 0.5252, Decision = True
Round 25: Accuracy = 0.7118, Decision = False
Epoch 1/5, Loss: 0.4573
Epoch 2/5, Loss: 0.4804
Epoch 3/5, Loss: 0.4087
Epoch 4/5, Loss: 0.4173
Epoch 5/5, Loss: 0.3918
Round 26: Accuracy = 0.5312, Decision = True
Round 27: Accuracy = 0.6855, Decision = False
Round 28: Accuracy = 0.6448, Decision = False
Round 29: Accuracy = 0.6270, Decision = False
Round 30: Accuracy = 0.6519, Decision = False
Round 31: Accuracy = 0.6367, Decision = False
Round 32: Accuracy = 0.6441, Decision = False
Round 33: Accuracy = 0.6484, Decision = False
Epoch 1/5, Loss: 0.4283
Epoch 2/5, Loss: 0.4276
Epoch 3/5, Loss: 0.4183
Epoch 4/5, Loss: 0.4134
Epoch 5/5, Loss: 0.4360
Round 34: Accuracy = 0.6331, Decision = True
Round 35: Accuracy = 0.6895, Decision = False
Round 36: Accuracy = 0.6892, Decision = False
Round 37: Accuracy = 0.6867, Decision = False
Round 38: Accuracy = 0.6896, Decision = False
Round 39: Accuracy = 0.6836, Decision = False
Round 40: Accuracy = 0.6839, Decision = False
Round 41: Accuracy = 0.6853, Decision = False
Round 42: Accuracy = 0.6867, Decision = False
Epoch 1/5, Loss: 0.5327
Epoch 2/5, Loss: 0.5021
Epoch 3/5, Loss: 0.5027
Epoch 4/5, Loss: 0.5025
Epoch 5/5, Loss: 0.5301
Round 43: Accuracy = 0.6855, Decision = True
Round 44: Accuracy = 0.7495, Decision = False
Round 45: Accuracy = 0.7511, Decision = False
Round 46: Accuracy = 0.7527, Decision = False
Epoch 1/5, Loss: 0.5251
Epoch 2/5, Loss: 0.4679
Epoch 3/5, Loss: 0.4343
Epoch 4/5, Loss: 0.4208
Epoch 5/5, Loss: 0.3798
Round 47: Accuracy = 0.7535, Decision = True
Round 48: Accuracy = 0.7637, Decision = False
Round 49: Accuracy = 0.7626, Decision = False
Round 50: Accuracy = 0.7586, Decision = False
Round 51: Accuracy = 0.7559, Decision = False
Round 52: Accuracy = 0.7539, Decision = False
Epoch 1/5, Loss: 0.4152
Epoch 2/5, Loss: 0.4304
Epoch 3/5, Loss: 0.4350
Epoch 4/5, Loss: 0.4492
Epoch 5/5, Loss: 0.4089
Round 53: Accuracy = 0.7524, Decision = True
Round 54: Accuracy = 0.7266, Decision = False
Epoch 1/5, Loss: 0.4318
Epoch 2/5, Loss: 0.4230
Epoch 3/5, Loss: 0.4114
Epoch 4/5, Loss: 0.3786
Epoch 5/5, Loss: 0.3966
Round 55: Accuracy = 0.7227, Decision = True
Round 56: Accuracy = 0.7099, Decision = False
Round 57: Accuracy = 0.7128, Decision = False
Round 58: Accuracy = 0.7137, Decision = False
Round 59: Accuracy = 0.7703, Decision = False
Epoch 1/5, Loss: 0.4468
Epoch 2/5, Loss: 0.4131
Epoch 3/5, Loss: 0.4437
Epoch 4/5, Loss: 0.4482
Epoch 5/5, Loss: 0.4035
Round 60: Accuracy = 0.6984, Decision = True
Epoch 1/5, Loss: 0.4407
Epoch 2/5, Loss: 0.3721
Epoch 3/5, Loss: 0.4148
Epoch 4/5, Loss: 0.3696
Epoch 5/5, Loss: 0.3610
Round 61: Accuracy = 0.7552, Decision = True
Round 62: Accuracy = 0.7365, Decision = False
Epoch 1/5, Loss: 0.3689
Epoch 2/5, Loss: 0.3654
Epoch 3/5, Loss: 0.3745
Epoch 4/5, Loss: 0.3536
Epoch 5/5, Loss: 0.3195
Round 63: Accuracy = 0.7407, Decision = True
Epoch 1/5, Loss: 0.4500
Epoch 2/5, Loss: 0.8501
Epoch 3/5, Loss: 0.7833
Epoch 4/5, Loss: 0.7140
Epoch 5/5, Loss: 0.9681
Round 64: Accuracy = 0.7563, Decision = True
Round 65: Accuracy = 0.5823, Decision = False
Round 66: Accuracy = 0.5830, Decision = False
Epoch 1/5, Loss: 0.8212
Epoch 2/5, Loss: 0.6663
Epoch 3/5, Loss: 0.5654
Epoch 4/5, Loss: 0.4678
Epoch 5/5, Loss: 0.4500
Round 67: Accuracy = 0.5788, Decision = True
Round 68: Accuracy = 0.7266, Decision = False
Epoch 1/5, Loss: 0.4769
Epoch 2/5, Loss: 0.6960
Epoch 3/5, Loss: 0.5772
Epoch 4/5, Loss: 0.4738
Epoch 5/5, Loss: 0.4864
Round 69: Accuracy = 0.7237, Decision = True
Round 70: Accuracy = 0.7364, Decision = False
Round 71: Accuracy = 0.7350, Decision = False
Round 72: Accuracy = 0.7349, Decision = False
Round 73: Accuracy = 0.7390, Decision = False
