/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 4
policy_id: 1
setting_id: 3
pi_bar: 0.05
drift_rate: 0.01
V: 65
Round 0: Accuracy = 0.8188, Decision = False
Round 1: Accuracy = 0.8097, Decision = False
Round 2: Accuracy = 0.8081, Decision = False
Round 3: Accuracy = 0.8083, Decision = False
Round 4: Accuracy = 0.8037, Decision = False
Round 5: Accuracy = 0.7988, Decision = False
Round 6: Accuracy = 0.7940, Decision = False
Epoch 1/5, Loss: 0.8841
Epoch 2/5, Loss: 0.6144
Epoch 3/5, Loss: 0.5343
Epoch 4/5, Loss: 0.5164
Epoch 5/5, Loss: 0.4988
Round 7: Accuracy = 0.7873, Decision = True
Round 8: Accuracy = 0.7463, Decision = False
Round 9: Accuracy = 0.7453, Decision = False
Round 10: Accuracy = 0.7402, Decision = False
Round 11: Accuracy = 0.7369, Decision = False
Round 12: Accuracy = 0.7311, Decision = False
Round 13: Accuracy = 0.7281, Decision = False
Round 14: Accuracy = 0.7252, Decision = False
Round 15: Accuracy = 0.7196, Decision = False
Epoch 1/5, Loss: 0.5883
Epoch 2/5, Loss: 0.5590
Epoch 3/5, Loss: 0.5748
Epoch 4/5, Loss: 0.5354
Epoch 5/5, Loss: 0.5422
Round 16: Accuracy = 0.7193, Decision = True
Round 17: Accuracy = 0.6167, Decision = False
Epoch 1/5, Loss: 0.5506
Epoch 2/5, Loss: 0.5483
Epoch 3/5, Loss: 0.4778
Epoch 4/5, Loss: 0.4817
Epoch 5/5, Loss: 0.4525
Round 18: Accuracy = 0.6137, Decision = True
Round 19: Accuracy = 0.7066, Decision = False
Round 20: Accuracy = 0.7066, Decision = False
Round 21: Accuracy = 0.7040, Decision = False
Round 22: Accuracy = 0.7042, Decision = False
Round 23: Accuracy = 0.6988, Decision = False
Round 24: Accuracy = 0.6988, Decision = False
Round 25: Accuracy = 0.6988, Decision = False
Round 26: Accuracy = 0.7715, Decision = False
Round 27: Accuracy = 0.6484, Decision = False
Round 28: Accuracy = 0.6643, Decision = False
Round 29: Accuracy = 0.6676, Decision = False
Round 30: Accuracy = 0.6887, Decision = False
Round 31: Accuracy = 0.6855, Decision = False
Round 32: Accuracy = 0.6848, Decision = False
Round 33: Accuracy = 0.6615, Decision = False
Round 34: Accuracy = 0.6744, Decision = False
Round 35: Accuracy = 0.6855, Decision = False
Round 36: Accuracy = 0.6753, Decision = False
Round 37: Accuracy = 0.6781, Decision = False
Round 38: Accuracy = 0.6802, Decision = False
Round 39: Accuracy = 0.6816, Decision = False
Round 40: Accuracy = 0.6809, Decision = False
Round 41: Accuracy = 0.6780, Decision = False
Round 42: Accuracy = 0.6750, Decision = False
Round 43: Accuracy = 0.6719, Decision = False
Round 44: Accuracy = 0.6706, Decision = False
Round 45: Accuracy = 0.6673, Decision = False
Round 46: Accuracy = 0.6640, Decision = False
Round 47: Accuracy = 0.6613, Decision = False
Round 48: Accuracy = 0.6580, Decision = False
Round 49: Accuracy = 0.6557, Decision = False
