/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 0
policy_id: 1
setting_id: 12
pi_bar: 0.2
drift_rate: 0.003
V: 65
Round 0: Accuracy = 0.8307, Decision = False
Round 1: Accuracy = 0.8307, Decision = False
Round 2: Accuracy = 0.8307, Decision = False
Round 3: Accuracy = 0.8307, Decision = False
Round 4: Accuracy = 0.8307, Decision = False
Round 5: Accuracy = 0.8307, Decision = False
Round 6: Accuracy = 0.8307, Decision = False
Round 7: Accuracy = 0.8307, Decision = False
Round 8: Accuracy = 0.8307, Decision = False
Round 9: Accuracy = 0.8307, Decision = False
Round 10: Accuracy = 0.8307, Decision = False
Round 11: Accuracy = 0.8307, Decision = False
Round 12: Accuracy = 0.8307, Decision = False
Round 13: Accuracy = 0.8307, Decision = False
Epoch 1/5, Loss: 0.5689
Epoch 2/5, Loss: 0.5156
Epoch 3/5, Loss: 0.4683
Epoch 4/5, Loss: 0.3926
Epoch 5/5, Loss: 0.3897
Round 14: Accuracy = 0.8307, Decision = True
Epoch 1/5, Loss: 0.3578
Epoch 2/5, Loss: 0.3050
Epoch 3/5, Loss: 0.3130
Epoch 4/5, Loss: 0.3168
Epoch 5/5, Loss: 0.2977
Round 15: Accuracy = 0.7656, Decision = True
Epoch 1/5, Loss: 0.3233
Epoch 2/5, Loss: 0.2901
Epoch 3/5, Loss: 0.3006
Epoch 4/5, Loss: 0.2641
Epoch 5/5, Loss: 0.2343
Round 16: Accuracy = 0.8038, Decision = True
Round 17: Accuracy = 0.7934, Decision = False
Round 18: Accuracy = 0.7934, Decision = False
Round 19: Accuracy = 0.7934, Decision = False
Round 20: Accuracy = 0.7934, Decision = False
Round 21: Accuracy = 0.7934, Decision = False
Round 22: Accuracy = 0.7934, Decision = False
Round 23: Accuracy = 0.7934, Decision = False
Epoch 1/5, Loss: 0.2828
Epoch 2/5, Loss: 0.3009
Epoch 3/5, Loss: 0.2786
Epoch 4/5, Loss: 0.2486
Epoch 5/5, Loss: 0.2523
Round 24: Accuracy = 0.7934, Decision = True
Round 25: Accuracy = 0.7066, Decision = False
Epoch 1/5, Loss: 0.2541
Epoch 2/5, Loss: 0.2539
Epoch 3/5, Loss: 0.2523
Epoch 4/5, Loss: 0.2501
Epoch 5/5, Loss: 0.2473
Round 26: Accuracy = 0.7066, Decision = True
Round 27: Accuracy = 0.7622, Decision = False
Round 28: Accuracy = 0.7622, Decision = False
Round 29: Accuracy = 0.7622, Decision = False
Round 30: Accuracy = 0.7622, Decision = False
Round 31: Accuracy = 0.7622, Decision = False
Round 32: Accuracy = 0.7622, Decision = False
Round 33: Accuracy = 0.7622, Decision = False
Epoch 1/5, Loss: 0.2617
Epoch 2/5, Loss: 0.2583
Epoch 3/5, Loss: 0.2362
Epoch 4/5, Loss: 0.2228
Epoch 5/5, Loss: 0.2167
Round 34: Accuracy = 0.7622, Decision = True
Round 35: Accuracy = 0.8116, Decision = False
Round 36: Accuracy = 0.8116, Decision = False
Round 37: Accuracy = 0.8116, Decision = False
Round 38: Accuracy = 0.8116, Decision = False
Round 39: Accuracy = 0.8116, Decision = False
Round 40: Accuracy = 0.8116, Decision = False
Round 41: Accuracy = 0.8116, Decision = False
Round 42: Accuracy = 0.8116, Decision = False
Epoch 1/5, Loss: 0.2353
Epoch 2/5, Loss: 0.3377
Epoch 3/5, Loss: 0.5930
Epoch 4/5, Loss: 0.8473
Epoch 5/5, Loss: 0.8030
Round 43: Accuracy = 0.8116, Decision = True
Round 44: Accuracy = 0.6884, Decision = False
Round 45: Accuracy = 0.6884, Decision = False
Round 46: Accuracy = 0.6884, Decision = False
Epoch 1/5, Loss: 0.7188
Epoch 2/5, Loss: 0.4777
Epoch 3/5, Loss: 0.3929
Epoch 4/5, Loss: 0.3805
Epoch 5/5, Loss: 0.3290
Round 47: Accuracy = 0.6884, Decision = True
Round 48: Accuracy = 0.7708, Decision = False
Round 49: Accuracy = 0.7708, Decision = False
Round 50: Accuracy = 0.7708, Decision = False
Round 51: Accuracy = 0.7708, Decision = False
Round 52: Accuracy = 0.7708, Decision = False
Epoch 1/5, Loss: 0.3193
Epoch 2/5, Loss: 0.2797
Epoch 3/5, Loss: 0.2765
Epoch 4/5, Loss: 0.2560
Epoch 5/5, Loss: 0.2595
Round 53: Accuracy = 0.7708, Decision = True
Round 54: Accuracy = 0.8411, Decision = False
Epoch 1/5, Loss: 0.2522
Epoch 2/5, Loss: 0.2634
Epoch 3/5, Loss: 0.2336
Epoch 4/5, Loss: 0.2611
Epoch 5/5, Loss: 0.2626
Round 55: Accuracy = 0.8411, Decision = True
Round 56: Accuracy = 0.7977, Decision = False
Round 57: Accuracy = 0.7977, Decision = False
Round 58: Accuracy = 0.7977, Decision = False
Round 59: Accuracy = 0.7977, Decision = False
Epoch 1/5, Loss: 0.2507
Epoch 2/5, Loss: 0.2445
Epoch 3/5, Loss: 0.2282
Epoch 4/5, Loss: 0.2150
Epoch 5/5, Loss: 0.2118
Round 60: Accuracy = 0.7977, Decision = True
Epoch 1/5, Loss: 0.2127
Epoch 2/5, Loss: 0.2229
Epoch 3/5, Loss: 0.2257
Epoch 4/5, Loss: 0.2009
Epoch 5/5, Loss: 0.1862
Round 61: Accuracy = 0.7821, Decision = True
Round 62: Accuracy = 0.8194, Decision = False
Epoch 1/5, Loss: 0.1961
Epoch 2/5, Loss: 0.1877
Epoch 3/5, Loss: 0.1718
Epoch 4/5, Loss: 0.1776
Epoch 5/5, Loss: 0.2094
Round 63: Accuracy = 0.8194, Decision = True
Epoch 1/5, Loss: 0.2142
Epoch 2/5, Loss: 0.1954
Epoch 3/5, Loss: 0.1723
Epoch 4/5, Loss: 0.1704
Epoch 5/5, Loss: 0.1756
Round 64: Accuracy = 0.8151, Decision = True
Round 65: Accuracy = 0.7934, Decision = False
Round 66: Accuracy = 0.7934, Decision = False
Epoch 1/5, Loss: 0.1881
Epoch 2/5, Loss: 0.2091
Epoch 3/5, Loss: 0.2059
Epoch 4/5, Loss: 0.2238
Epoch 5/5, Loss: 0.1756
Round 67: Accuracy = 0.7934, Decision = True
Round 68: Accuracy = 0.7882, Decision = False
Epoch 1/5, Loss: 0.1913
Epoch 2/5, Loss: 0.2108
Epoch 3/5, Loss: 0.2248
Epoch 4/5, Loss: 0.1813
Epoch 5/5, Loss: 0.1478
Round 69: Accuracy = 0.7882, Decision = True
Round 70: Accuracy = 0.8264, Decision = False
Round 71: Accuracy = 0.8264, Decision = False
Round 72: Accuracy = 0.8264, Decision = False
Round 73: Accuracy = 0.8264, Decision = False
Round 74: Accuracy = 0.8264, Decision = False
Epoch 1/5, Loss: 0.2187
Epoch 2/5, Loss: 0.5818
Epoch 3/5, Loss: 0.6415
Epoch 4/5, Loss: 0.4611
Epoch 5/5, Loss: 0.4252
Round 75: Accuracy = 0.8264, Decision = True
Round 76: Accuracy = 0.7604, Decision = False
Epoch 1/5, Loss: 0.4341
