/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 1
policy_id: 1
setting_id: 54
pi_bar: 0.1
drift_rate: 0.01
V: 90
Round 0: Accuracy = 0.7979, Decision = False
Round 1: Accuracy = 0.7915, Decision = False
Epoch 1/5, Loss: 0.8850
Epoch 2/5, Loss: 0.7790
Epoch 3/5, Loss: 0.6804
Epoch 4/5, Loss: 0.6425
Epoch 5/5, Loss: 0.6121
Round 2: Accuracy = 0.7872, Decision = True
Round 3: Accuracy = 0.6642, Decision = False
Round 4: Accuracy = 0.6596, Decision = False
Epoch 1/5, Loss: 0.6417
Epoch 2/5, Loss: 0.6873
Epoch 3/5, Loss: 0.6762
Epoch 4/5, Loss: 0.6180
Epoch 5/5, Loss: 0.6008
Round 5: Accuracy = 0.6548, Decision = True
Round 6: Accuracy = 0.6508, Decision = False
Round 7: Accuracy = 0.6490, Decision = False
Round 8: Accuracy = 0.6498, Decision = False
Round 9: Accuracy = 0.6436, Decision = False
Round 10: Accuracy = 0.6418, Decision = False
Round 11: Accuracy = 0.6385, Decision = False
Round 12: Accuracy = 0.6367, Decision = False
Round 13: Accuracy = 0.6312, Decision = False
Epoch 1/5, Loss: 0.7366
Epoch 2/5, Loss: 0.7058
Epoch 3/5, Loss: 0.7072
Epoch 4/5, Loss: 0.6737
Epoch 5/5, Loss: 0.6208
Round 14: Accuracy = 0.6294, Decision = True
Round 15: Accuracy = 0.6641, Decision = False
Round 16: Accuracy = 0.6579, Decision = False
Round 17: Accuracy = 0.6519, Decision = False
Round 18: Accuracy = 0.6513, Decision = False
Round 19: Accuracy = 0.6457, Decision = False
Round 20: Accuracy = 0.6433, Decision = False
Round 21: Accuracy = 0.6412, Decision = False
Round 22: Accuracy = 0.6358, Decision = False
Round 23: Accuracy = 0.6361, Decision = False
Round 24: Accuracy = 0.6337, Decision = False
Round 25: Accuracy = 0.6362, Decision = False
Epoch 1/5, Loss: 0.7013
Epoch 2/5, Loss: 0.6474
Epoch 3/5, Loss: 0.6263
Epoch 4/5, Loss: 0.5891
Epoch 5/5, Loss: 0.5688
Round 26: Accuracy = 0.7266, Decision = True
Epoch 1/5, Loss: 0.5655
Epoch 2/5, Loss: 0.5671
Epoch 3/5, Loss: 0.5299
Epoch 4/5, Loss: 0.5148
Epoch 5/5, Loss: 0.5409
Round 27: Accuracy = 0.7266, Decision = True
Round 28: Accuracy = 0.6638, Decision = False
Round 29: Accuracy = 0.7027, Decision = False
Epoch 1/5, Loss: 0.5404
Epoch 2/5, Loss: 0.5267
Epoch 3/5, Loss: 0.5259
Epoch 4/5, Loss: 0.5426
Epoch 5/5, Loss: 0.4932
Round 30: Accuracy = 0.7085, Decision = True
Round 31: Accuracy = 0.5820, Decision = False
Round 32: Accuracy = 0.6000, Decision = False
Round 33: Accuracy = 0.5938, Decision = False
Round 34: Accuracy = 0.5982, Decision = False
Round 35: Accuracy = 0.5957, Decision = False
Round 36: Accuracy = 0.5942, Decision = False
Round 37: Accuracy = 0.6020, Decision = False
Epoch 1/5, Loss: 0.5305
Epoch 2/5, Loss: 0.5174
Epoch 3/5, Loss: 0.5262
Epoch 4/5, Loss: 0.4863
Epoch 5/5, Loss: 0.4803
Round 38: Accuracy = 0.5948, Decision = True
Round 39: Accuracy = 0.6940, Decision = False
Round 40: Accuracy = 0.6937, Decision = False
Round 41: Accuracy = 0.6936, Decision = False
Round 42: Accuracy = 0.6906, Decision = False
Round 43: Accuracy = 0.6855, Decision = False
Round 44: Accuracy = 0.6847, Decision = False
Round 45: Accuracy = 0.6823, Decision = False
Round 46: Accuracy = 0.6821, Decision = False
Round 47: Accuracy = 0.6820, Decision = False
Round 48: Accuracy = 0.6842, Decision = False
Round 49: Accuracy = 0.6815, Decision = False
Epoch 1/5, Loss: 0.5690
Epoch 2/5, Loss: 0.5992
Epoch 3/5, Loss: 0.5194
Epoch 4/5, Loss: 0.4956
Epoch 5/5, Loss: 0.4597
