/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 4
policy_id: 1
setting_id: 10
pi_bar: 0.1
drift_rate: 0.003
V: 65
Round 0: Accuracy = 0.8290, Decision = False
Round 1: Accuracy = 0.8290, Decision = False
Round 2: Accuracy = 0.8290, Decision = False
Round 3: Accuracy = 0.8290, Decision = False
Round 4: Accuracy = 0.8290, Decision = False
Round 5: Accuracy = 0.8290, Decision = False
Round 6: Accuracy = 0.8290, Decision = False
Epoch 1/5, Loss: 0.5956
Epoch 2/5, Loss: 0.5131
Epoch 3/5, Loss: 0.4917
Epoch 4/5, Loss: 0.3964
Epoch 5/5, Loss: 0.3653
Round 7: Accuracy = 0.8290, Decision = True
Round 8: Accuracy = 0.7344, Decision = False
Round 9: Accuracy = 0.7344, Decision = False
Round 10: Accuracy = 0.7344, Decision = False
Round 11: Accuracy = 0.7344, Decision = False
Round 12: Accuracy = 0.7344, Decision = False
Round 13: Accuracy = 0.7344, Decision = False
Round 14: Accuracy = 0.7344, Decision = False
Round 15: Accuracy = 0.7344, Decision = False
Epoch 1/5, Loss: 0.3753
Epoch 2/5, Loss: 0.3976
Epoch 3/5, Loss: 0.4098
Epoch 4/5, Loss: 0.4050
Epoch 5/5, Loss: 0.4170
Round 16: Accuracy = 0.7344, Decision = True
Round 17: Accuracy = 0.7292, Decision = False
Epoch 1/5, Loss: 0.4990
Epoch 2/5, Loss: 0.4452
Epoch 3/5, Loss: 0.4010
Epoch 4/5, Loss: 0.3880
Epoch 5/5, Loss: 0.3962
Round 18: Accuracy = 0.7292, Decision = True
Round 19: Accuracy = 0.7005, Decision = False
Round 20: Accuracy = 0.7005, Decision = False
Round 21: Accuracy = 0.7005, Decision = False
Round 22: Accuracy = 0.7005, Decision = False
Round 23: Accuracy = 0.7005, Decision = False
Round 24: Accuracy = 0.7005, Decision = False
Epoch 1/5, Loss: 0.3820
Epoch 2/5, Loss: 0.4116
Epoch 3/5, Loss: 0.4041
Epoch 4/5, Loss: 0.3577
Epoch 5/5, Loss: 0.3614
Round 25: Accuracy = 0.7005, Decision = True
Round 26: Accuracy = 0.7257, Decision = False
Round 27: Accuracy = 0.7257, Decision = False
Round 28: Accuracy = 0.7257, Decision = False
Round 29: Accuracy = 0.7257, Decision = False
Round 30: Accuracy = 0.7257, Decision = False
Round 31: Accuracy = 0.7257, Decision = False
Round 32: Accuracy = 0.7257, Decision = False
Round 33: Accuracy = 0.7257, Decision = False
Round 34: Accuracy = 0.7257, Decision = False
Round 35: Accuracy = 0.7257, Decision = False
Round 36: Accuracy = 0.7257, Decision = False
Round 37: Accuracy = 0.7257, Decision = False
Round 38: Accuracy = 0.7257, Decision = False
Round 39: Accuracy = 0.7257, Decision = False
Round 40: Accuracy = 0.7257, Decision = False
Round 41: Accuracy = 0.7257, Decision = False
Round 42: Accuracy = 0.7257, Decision = False
Round 43: Accuracy = 0.7257, Decision = False
Round 44: Accuracy = 0.7257, Decision = False
Round 45: Accuracy = 0.7257, Decision = False
Round 46: Accuracy = 0.7257, Decision = False
Round 47: Accuracy = 0.7257, Decision = False
Round 48: Accuracy = 0.7257, Decision = False
Round 49: Accuracy = 0.7257, Decision = False
Round 50: Accuracy = 0.7257, Decision = False
Round 51: Accuracy = 0.7257, Decision = False
Round 52: Accuracy = 0.7257, Decision = False
Round 53: Accuracy = 0.7257, Decision = False
Round 54: Accuracy = 0.7257, Decision = False
Round 55: Accuracy = 0.7257, Decision = False
Round 56: Accuracy = 0.7257, Decision = False
Round 57: Accuracy = 0.7257, Decision = False
Round 58: Accuracy = 0.7257, Decision = False
Round 59: Accuracy = 0.7257, Decision = False
Round 60: Accuracy = 0.7257, Decision = False
Round 61: Accuracy = 0.7257, Decision = False
Round 62: Accuracy = 0.7257, Decision = False
Round 63: Accuracy = 0.7257, Decision = False
Round 64: Accuracy = 0.7257, Decision = False
Round 65: Accuracy = 0.7257, Decision = False
Round 66: Accuracy = 0.7257, Decision = False
Epoch 1/5, Loss: 0.4840
Epoch 2/5, Loss: 0.4687
Epoch 3/5, Loss: 0.4410
