/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 0
policy_id: 1
setting_id: 59
pi_bar: 0.1
drift_rate: 0.01
V: 115
Round 0: Accuracy = 0.8240, Decision = False
Round 1: Accuracy = 0.8116, Decision = False
Round 2: Accuracy = 0.8093, Decision = False
Round 3: Accuracy = 0.8038, Decision = False
Round 4: Accuracy = 0.7986, Decision = False
Round 5: Accuracy = 0.7986, Decision = False
Round 6: Accuracy = 0.7984, Decision = False
Round 7: Accuracy = 0.7928, Decision = False
Round 8: Accuracy = 0.7834, Decision = False
Round 9: Accuracy = 0.7744, Decision = False
Round 10: Accuracy = 0.7690, Decision = False
Round 11: Accuracy = 0.7633, Decision = False
Round 12: Accuracy = 0.7553, Decision = False
Round 13: Accuracy = 0.7541, Decision = False
Epoch 1/5, Loss: 0.8005
Epoch 2/5, Loss: 0.5902
Epoch 3/5, Loss: 0.4933
Epoch 4/5, Loss: 0.4573
Epoch 5/5, Loss: 0.4167
Round 14: Accuracy = 0.7457, Decision = True
Epoch 1/5, Loss: 0.4161
Epoch 2/5, Loss: 0.4333
Epoch 3/5, Loss: 0.4118
Epoch 4/5, Loss: 0.3800
Epoch 5/5, Loss: 0.3467
Round 15: Accuracy = 0.6519, Decision = True
Epoch 1/5, Loss: 0.3615
Epoch 2/5, Loss: 0.3720
Epoch 3/5, Loss: 0.3387
Epoch 4/5, Loss: 0.4023
Epoch 5/5, Loss: 0.3861
Round 16: Accuracy = 0.7171, Decision = True
Round 17: Accuracy = 0.6219, Decision = False
Round 18: Accuracy = 0.6204, Decision = False
Round 19: Accuracy = 0.6178, Decision = False
Round 20: Accuracy = 0.6161, Decision = False
Round 21: Accuracy = 0.6168, Decision = False
Round 22: Accuracy = 0.6116, Decision = False
Round 23: Accuracy = 0.6095, Decision = False
Round 24: Accuracy = 0.6125, Decision = False
Round 25: Accuracy = 0.6075, Decision = False
Round 26: Accuracy = 0.7012, Decision = False
Round 27: Accuracy = 0.5742, Decision = False
Round 28: Accuracy = 0.5265, Decision = False
Round 29: Accuracy = 0.5301, Decision = False
Round 30: Accuracy = 0.5666, Decision = False
Round 31: Accuracy = 0.5762, Decision = False
Round 32: Accuracy = 0.5953, Decision = False
Round 33: Accuracy = 0.5827, Decision = False
Epoch 1/5, Loss: 0.5394
Epoch 2/5, Loss: 0.5628
Epoch 3/5, Loss: 0.5330
Epoch 4/5, Loss: 0.5307
Epoch 5/5, Loss: 0.4999
Round 34: Accuracy = 0.5723, Decision = True
Round 35: Accuracy = 0.6875, Decision = False
Round 36: Accuracy = 0.6823, Decision = False
Round 37: Accuracy = 0.6824, Decision = False
Round 38: Accuracy = 0.6859, Decision = False
Round 39: Accuracy = 0.6784, Decision = False
Round 40: Accuracy = 0.6800, Decision = False
Round 41: Accuracy = 0.6833, Decision = False
Round 42: Accuracy = 0.6826, Decision = False
Epoch 1/5, Loss: 0.5219
Epoch 2/5, Loss: 0.5336
Epoch 3/5, Loss: 0.4853
Epoch 4/5, Loss: 0.5279
Epoch 5/5, Loss: 0.4872
Round 43: Accuracy = 0.6855, Decision = True
Round 44: Accuracy = 0.7114, Decision = False
Round 45: Accuracy = 0.7114, Decision = False
Round 46: Accuracy = 0.7135, Decision = False
Round 47: Accuracy = 0.7148, Decision = False
Round 48: Accuracy = 0.7158, Decision = False
Round 49: Accuracy = 0.7159, Decision = False
Round 50: Accuracy = 0.7121, Decision = False
Round 51: Accuracy = 0.7096, Decision = False
Round 52: Accuracy = 0.7068, Decision = False
Round 53: Accuracy = 0.7052, Decision = False
Round 54: Accuracy = 0.7033, Decision = False
Round 55: Accuracy = 0.6978, Decision = False
Round 56: Accuracy = 0.6978, Decision = False
Round 57: Accuracy = 0.6949, Decision = False
Round 58: Accuracy = 0.6941, Decision = False
Round 59: Accuracy = 0.7562, Decision = False
Round 60: Accuracy = 0.7281, Decision = False
Round 61: Accuracy = 0.7054, Decision = False
Round 62: Accuracy = 0.7056, Decision = False
Round 63: Accuracy = 0.7090, Decision = False
Round 64: Accuracy = 0.7065, Decision = False
Round 65: Accuracy = 0.6998, Decision = False
Round 66: Accuracy = 0.6948, Decision = False
Epoch 1/5, Loss: 0.6338
Epoch 2/5, Loss: 0.6472
Epoch 3/5, Loss: 0.6398
Epoch 4/5, Loss: 0.5923
Epoch 5/5, Loss: 0.5693
Round 67: Accuracy = 0.6879, Decision = True
Round 68: Accuracy = 0.7099, Decision = False
Epoch 1/5, Loss: 0.5946
Epoch 2/5, Loss: 0.7049
Epoch 3/5, Loss: 0.6567
Epoch 4/5, Loss: 0.8969
Epoch 5/5, Loss: 1.0742
Round 69: Accuracy = 0.7080, Decision = True
Round 70: Accuracy = 0.4543, Decision = False
Round 71: Accuracy = 0.4544, Decision = False
Round 72: Accuracy = 0.4515, Decision = False
Round 73: Accuracy = 0.4568, Decision = False
Round 74: Accuracy = 0.4565, Decision = False
Epoch 1/5, Loss: 0.8689
Epoch 2/5, Loss: 0.7066
Epoch 3/5, Loss: 0.6481
Epoch 4/5, Loss: 0.6205
Epoch 5/5, Loss: 0.5777
Round 75: Accuracy = 0.4555, Decision = True
Round 76: Accuracy = 0.7251, Decision = False
Round 77: Accuracy = 0.7271, Decision = False
Round 78: Accuracy = 0.7272, Decision = False
Round 79: Accuracy = 0.7277, Decision = False
Round 80: Accuracy = 0.7310, Decision = False
Round 81: Accuracy = 0.7306, Decision = False
Epoch 1/5, Loss: 0.5708
Epoch 2/5, Loss: 0.5674
Epoch 3/5, Loss: 0.5488
Epoch 4/5, Loss: 0.5407
Epoch 5/5, Loss: 0.5401
Round 82: Accuracy = 0.7339, Decision = True
Round 83: Accuracy = 0.7591, Decision = False
Round 84: Accuracy = 0.7135, Decision = False
Round 85: Accuracy = 0.6877, Decision = False
Round 86: Accuracy = 0.6969, Decision = False
Epoch 1/5, Loss: 0.5704
Epoch 2/5, Loss: 0.6439
Epoch 3/5, Loss: 0.5822
Epoch 4/5, Loss: 0.7942
Epoch 5/5, Loss: 0.6229
Round 87: Accuracy = 0.7039, Decision = True
Round 88: Accuracy = 0.7539, Decision = False
Round 89: Accuracy = 0.7499, Decision = False
Round 90: Accuracy = 0.7526, Decision = False
Round 91: Accuracy = 0.7509, Decision = False
Round 92: Accuracy = 0.7543, Decision = False
Round 93: Accuracy = 0.7513, Decision = False
Round 94: Accuracy = 0.7475, Decision = False
Round 95: Accuracy = 0.7469, Decision = False
Round 96: Accuracy = 0.7455, Decision = False
Epoch 1/5, Loss: 0.5947
Epoch 2/5, Loss: 0.5500
