/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 0
policy_id: 1
setting_id: 10
pi_bar: 0.1
drift_rate: 0.003
V: 65
Round 0: Accuracy = 0.8307, Decision = False
Round 1: Accuracy = 0.8307, Decision = False
Round 2: Accuracy = 0.8307, Decision = False
Round 3: Accuracy = 0.8307, Decision = False
Round 4: Accuracy = 0.8307, Decision = False
Round 5: Accuracy = 0.8307, Decision = False
Round 6: Accuracy = 0.8307, Decision = False
Round 7: Accuracy = 0.8307, Decision = False
Round 8: Accuracy = 0.8307, Decision = False
Round 9: Accuracy = 0.8307, Decision = False
Round 10: Accuracy = 0.8307, Decision = False
Round 11: Accuracy = 0.8307, Decision = False
Round 12: Accuracy = 0.8307, Decision = False
Round 13: Accuracy = 0.8307, Decision = False
Epoch 1/5, Loss: 0.5689
Epoch 2/5, Loss: 0.5156
Epoch 3/5, Loss: 0.4683
Epoch 4/5, Loss: 0.3926
Epoch 5/5, Loss: 0.3897
Round 14: Accuracy = 0.8307, Decision = True
Epoch 1/5, Loss: 0.3578
Epoch 2/5, Loss: 0.3050
Epoch 3/5, Loss: 0.3130
Epoch 4/5, Loss: 0.3168
Epoch 5/5, Loss: 0.2977
Round 15: Accuracy = 0.7656, Decision = True
Epoch 1/5, Loss: 0.3233
Epoch 2/5, Loss: 0.2901
Epoch 3/5, Loss: 0.3006
Epoch 4/5, Loss: 0.2641
Epoch 5/5, Loss: 0.2343
Round 16: Accuracy = 0.8038, Decision = True
Round 17: Accuracy = 0.7934, Decision = False
Round 18: Accuracy = 0.7934, Decision = False
Round 19: Accuracy = 0.7934, Decision = False
Round 20: Accuracy = 0.7934, Decision = False
Round 21: Accuracy = 0.7934, Decision = False
Round 22: Accuracy = 0.7934, Decision = False
Round 23: Accuracy = 0.7934, Decision = False
Round 24: Accuracy = 0.7934, Decision = False
Round 25: Accuracy = 0.7934, Decision = False
Round 26: Accuracy = 0.7934, Decision = False
Round 27: Accuracy = 0.7934, Decision = False
Round 28: Accuracy = 0.7934, Decision = False
Round 29: Accuracy = 0.7934, Decision = False
Round 30: Accuracy = 0.7934, Decision = False
Round 31: Accuracy = 0.7934, Decision = False
Round 32: Accuracy = 0.7934, Decision = False
Round 33: Accuracy = 0.7934, Decision = False
Epoch 1/5, Loss: 0.3222
Epoch 2/5, Loss: 0.3135
Epoch 3/5, Loss: 0.3550
Epoch 4/5, Loss: 0.3136
Epoch 5/5, Loss: 0.3533
Round 34: Accuracy = 0.7934, Decision = True
Round 35: Accuracy = 0.8038, Decision = False
Round 36: Accuracy = 0.8038, Decision = False
Round 37: Accuracy = 0.8038, Decision = False
Round 38: Accuracy = 0.8038, Decision = False
Round 39: Accuracy = 0.8038, Decision = False
Round 40: Accuracy = 0.8038, Decision = False
Round 41: Accuracy = 0.8038, Decision = False
Round 42: Accuracy = 0.8038, Decision = False
Epoch 1/5, Loss: 0.3475
Epoch 2/5, Loss: 0.4852
Epoch 3/5, Loss: 0.7328
Epoch 4/5, Loss: 0.6899
Epoch 5/5, Loss: 0.5632
Round 43: Accuracy = 0.8038, Decision = True
Round 44: Accuracy = 0.6858, Decision = False
Round 45: Accuracy = 0.6858, Decision = False
Round 46: Accuracy = 0.6858, Decision = False
Round 47: Accuracy = 0.6858, Decision = False
Round 48: Accuracy = 0.6858, Decision = False
Round 49: Accuracy = 0.6858, Decision = False
Round 50: Accuracy = 0.6858, Decision = False
Round 51: Accuracy = 0.6858, Decision = False
Round 52: Accuracy = 0.6858, Decision = False
Round 53: Accuracy = 0.6858, Decision = False
Round 54: Accuracy = 0.6858, Decision = False
Round 55: Accuracy = 0.6858, Decision = False
Round 56: Accuracy = 0.6858, Decision = False
Round 57: Accuracy = 0.6858, Decision = False
Round 58: Accuracy = 0.6858, Decision = False
Round 59: Accuracy = 0.6858, Decision = False
Round 60: Accuracy = 0.6858, Decision = False
Round 61: Accuracy = 0.6858, Decision = False
Round 62: Accuracy = 0.6858, Decision = False
Round 63: Accuracy = 0.6858, Decision = False
Round 64: Accuracy = 0.6858, Decision = False
Round 65: Accuracy = 0.6858, Decision = False
Round 66: Accuracy = 0.6858, Decision = False
Epoch 1/5, Loss: 0.5680
Epoch 2/5, Loss: 0.4690
Epoch 3/5, Loss: 0.4167
Epoch 4/5, Loss: 0.3748
Epoch 5/5, Loss: 0.3766
Round 67: Accuracy = 0.6858, Decision = True
Round 68: Accuracy = 0.6970, Decision = False
Epoch 1/5, Loss: 0.3502
Epoch 2/5, Loss: 0.3340
Epoch 3/5, Loss: 0.3380
Epoch 4/5, Loss: 0.3142
Epoch 5/5, Loss: 0.3153
Round 69: Accuracy = 0.6970, Decision = True
Round 70: Accuracy = 0.8186, Decision = False
Round 71: Accuracy = 0.8186, Decision = False
Round 72: Accuracy = 0.8186, Decision = False
Round 73: Accuracy = 0.8186, Decision = False
Round 74: Accuracy = 0.8186, Decision = False
Epoch 1/5, Loss: 0.3520
Epoch 2/5, Loss: 0.6302
Epoch 3/5, Loss: 0.5992
Epoch 4/5, Loss: 0.6469
Epoch 5/5, Loss: 0.6687
Round 75: Accuracy = 0.8186, Decision = True
Round 76: Accuracy = 0.7257, Decision = False
Round 77: Accuracy = 0.7257, Decision = False
Round 78: Accuracy = 0.7257, Decision = False
Round 79: Accuracy = 0.7257, Decision = False
Round 80: Accuracy = 0.7257, Decision = False
Round 81: Accuracy = 0.7257, Decision = False
Epoch 1/5, Loss: 0.5537
Epoch 2/5, Loss: 0.4769
Epoch 3/5, Loss: 0.4348
Epoch 4/5, Loss: 0.3686
Epoch 5/5, Loss: 0.3662
Round 82: Accuracy = 0.7257, Decision = True
Round 83: Accuracy = 0.8082, Decision = False
Round 84: Accuracy = 0.8082, Decision = False
Round 85: Accuracy = 0.8082, Decision = False
Round 86: Accuracy = 0.8082, Decision = False
Epoch 1/5, Loss: 0.3551
Epoch 2/5, Loss: 0.3429
Epoch 3/5, Loss: 0.3126
Epoch 4/5, Loss: 0.3116
Epoch 5/5, Loss: 0.3014
Round 87: Accuracy = 0.8082, Decision = True
Round 88: Accuracy = 0.8064, Decision = False
Round 89: Accuracy = 0.8064, Decision = False
Round 90: Accuracy = 0.8064, Decision = False
Round 91: Accuracy = 0.8064, Decision = False
Round 92: Accuracy = 0.8064, Decision = False
Round 93: Accuracy = 0.8064, Decision = False
Round 94: Accuracy = 0.8064, Decision = False
Round 95: Accuracy = 0.8064, Decision = False
Round 96: Accuracy = 0.8064, Decision = False
Epoch 1/5, Loss: 0.3023
Epoch 2/5, Loss: 0.2869
Epoch 3/5, Loss: 0.2640
Epoch 4/5, Loss: 0.2752
Epoch 5/5, Loss: 0.3006
Round 97: Accuracy = 0.8064, Decision = True
Round 98: Accuracy = 0.8368, Decision = False
Epoch 1/5, Loss: 0.2714
Epoch 2/5, Loss: 0.2573
Epoch 3/5, Loss: 0.2650
Epoch 4/5, Loss: 0.2476
