/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 2
policy_id: 1
setting_id: 0
pi_bar: 0.1
drift_rate: 0.01
V: 65
Round 0: Accuracy = 0.7992, Decision = False
Epoch 1/5, Loss: 0.7856
Epoch 2/5, Loss: 0.6094
Epoch 3/5, Loss: 0.5156
Epoch 4/5, Loss: 0.4625
Epoch 5/5, Loss: 0.4401
Round 1: Accuracy = 0.7879, Decision = True
Round 2: Accuracy = 0.7215, Decision = False
Round 3: Accuracy = 0.7125, Decision = False
Round 4: Accuracy = 0.7094, Decision = False
Round 5: Accuracy = 0.7064, Decision = False
Round 6: Accuracy = 0.7032, Decision = False
Round 7: Accuracy = 0.7023, Decision = False
Round 8: Accuracy = 0.6947, Decision = False
Round 9: Accuracy = 0.6969, Decision = False
Round 10: Accuracy = 0.6884, Decision = False
Round 11: Accuracy = 0.6870, Decision = False
Round 12: Accuracy = 0.6859, Decision = False
Round 13: Accuracy = 0.6851, Decision = False
Round 14: Accuracy = 0.6818, Decision = False
Round 15: Accuracy = 0.6788, Decision = False
Round 16: Accuracy = 0.6726, Decision = False
Round 17: Accuracy = 0.6733, Decision = False
Round 18: Accuracy = 0.6708, Decision = False
Epoch 1/5, Loss: 0.8066
Epoch 2/5, Loss: 0.6549
Epoch 3/5, Loss: 0.6100
Epoch 4/5, Loss: 0.5612
Epoch 5/5, Loss: 0.5450
Round 19: Accuracy = 0.6720, Decision = True
Round 20: Accuracy = 0.6205, Decision = False
Epoch 1/5, Loss: 0.6130
Epoch 2/5, Loss: 0.6570
Epoch 3/5, Loss: 0.7071
Epoch 4/5, Loss: 0.6513
Epoch 5/5, Loss: 0.5753
Round 21: Accuracy = 0.6181, Decision = True
Round 22: Accuracy = 0.6995, Decision = False
Epoch 1/5, Loss: 0.5817
Epoch 2/5, Loss: 0.5161
Epoch 3/5, Loss: 0.4861
Epoch 4/5, Loss: 0.4806
Epoch 5/5, Loss: 0.4788
Round 23: Accuracy = 0.6967, Decision = True
Round 24: Accuracy = 0.7169, Decision = False
Round 25: Accuracy = 0.7169, Decision = False
Round 26: Accuracy = 0.7832, Decision = False
Round 27: Accuracy = 0.7793, Decision = False
Round 28: Accuracy = 0.6741, Decision = False
Round 29: Accuracy = 0.6832, Decision = False
Round 30: Accuracy = 0.6890, Decision = False
Round 31: Accuracy = 0.7070, Decision = False
Round 32: Accuracy = 0.7227, Decision = False
Round 33: Accuracy = 0.7142, Decision = False
Round 34: Accuracy = 0.6967, Decision = False
Round 35: Accuracy = 0.6914, Decision = False
Round 36: Accuracy = 0.6908, Decision = False
Round 37: Accuracy = 0.6887, Decision = False
Round 38: Accuracy = 0.6946, Decision = False
Round 39: Accuracy = 0.6992, Decision = False
Round 40: Accuracy = 0.6997, Decision = False
Round 41: Accuracy = 0.7023, Decision = False
Round 42: Accuracy = 0.7038, Decision = False
Round 43: Accuracy = 0.7070, Decision = False
Round 44: Accuracy = 0.7082, Decision = False
Round 45: Accuracy = 0.7057, Decision = False
Round 46: Accuracy = 0.7074, Decision = False
Round 47: Accuracy = 0.7062, Decision = False
Round 48: Accuracy = 0.7095, Decision = False
Round 49: Accuracy = 0.7116, Decision = False
Round 50: Accuracy = 0.7107, Decision = False
Epoch 1/5, Loss: 0.7031
Epoch 2/5, Loss: 0.6400
Epoch 3/5, Loss: 0.5981
Epoch 4/5, Loss: 0.5616
Epoch 5/5, Loss: 0.5347
Round 51: Accuracy = 0.7064, Decision = True
Round 52: Accuracy = 0.7115, Decision = False
Round 53: Accuracy = 0.7046, Decision = False
Round 54: Accuracy = 0.7070, Decision = False
Epoch 1/5, Loss: 0.5509
Epoch 2/5, Loss: 0.5237
Epoch 3/5, Loss: 0.4842
Epoch 4/5, Loss: 0.4826
Epoch 5/5, Loss: 0.4708
Round 55: Accuracy = 0.7073, Decision = True
Round 56: Accuracy = 0.6439, Decision = False
Epoch 1/5, Loss: 0.5085
Epoch 2/5, Loss: 0.4535
Epoch 3/5, Loss: 0.4573
Epoch 4/5, Loss: 0.4282
Epoch 5/5, Loss: 0.4189
Round 57: Accuracy = 0.6414, Decision = True
Round 58: Accuracy = 0.7273, Decision = False
Round 59: Accuracy = 0.7781, Decision = False
Round 60: Accuracy = 0.7281, Decision = False
Round 61: Accuracy = 0.7150, Decision = False
Round 62: Accuracy = 0.7194, Decision = False
Round 63: Accuracy = 0.7054, Decision = False
Round 64: Accuracy = 0.6996, Decision = False
Round 65: Accuracy = 0.6948, Decision = False
Round 66: Accuracy = 0.6918, Decision = False
Epoch 1/5, Loss: 0.4490
Epoch 2/5, Loss: 0.4139
Epoch 3/5, Loss: 0.4139
Epoch 4/5, Loss: 0.4080
Epoch 5/5, Loss: 0.4254
Round 67: Accuracy = 0.6975, Decision = True
Round 68: Accuracy = 0.7297, Decision = False
Round 69: Accuracy = 0.7322, Decision = False
Round 70: Accuracy = 0.7311, Decision = False
Round 71: Accuracy = 0.7304, Decision = False
Round 72: Accuracy = 0.7269, Decision = False
Round 73: Accuracy = 0.7296, Decision = False
Round 74: Accuracy = 0.7315, Decision = False
Round 75: Accuracy = 0.7291, Decision = False
Round 76: Accuracy = 0.7297, Decision = False
Epoch 1/5, Loss: 0.4800
Epoch 2/5, Loss: 0.4679
Epoch 3/5, Loss: 0.4182
Epoch 4/5, Loss: 0.4127
Epoch 5/5, Loss: 0.3797
Round 77: Accuracy = 0.7313, Decision = True
Round 78: Accuracy = 0.7536, Decision = False
Round 79: Accuracy = 0.7535, Decision = False
Round 80: Accuracy = 0.7504, Decision = False
Epoch 1/5, Loss: 0.3799
Epoch 2/5, Loss: 0.3422
Epoch 3/5, Loss: 0.3810
Epoch 4/5, Loss: 0.3766
Epoch 5/5, Loss: 0.3577
Round 81: Accuracy = 0.7480, Decision = True
Round 82: Accuracy = 0.7330, Decision = False
Round 83: Accuracy = 0.7734, Decision = False
Round 84: Accuracy = 0.7331, Decision = False
Round 85: Accuracy = 0.7390, Decision = False
Round 86: Accuracy = 0.7471, Decision = False
Round 87: Accuracy = 0.7478, Decision = False
Round 88: Accuracy = 0.7474, Decision = False
No available target samples left. Reusing existing target indices.
Round 89: Accuracy = 0.7484, Decision = False
No available target samples left. Reusing existing target indices.
Round 90: Accuracy = 0.7469, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.4033
Epoch 2/5, Loss: 0.5273
Epoch 3/5, Loss: 0.4422
Epoch 4/5, Loss: 0.3701
Epoch 5/5, Loss: 0.4069
Round 91: Accuracy = 0.7434, Decision = True
No available target samples left. Reusing existing target indices.
Round 92: Accuracy = 0.7158, Decision = False
No available target samples left. Reusing existing target indices.
Round 93: Accuracy = 0.7175, Decision = False
No available target samples left. Reusing existing target indices.
Round 94: Accuracy = 0.7156, Decision = False
No available target samples left. Reusing existing target indices.
Round 95: Accuracy = 0.7122, Decision = False
No available target samples left. Reusing existing target indices.
Round 96: Accuracy = 0.7122, Decision = False
No available target samples left. Reusing existing target indices.
Round 97: Accuracy = 0.7112, Decision = False
No available target samples left. Reusing existing target indices.
Round 98: Accuracy = 0.7106, Decision = False
No available target samples left. Reusing existing target indices.
Round 99: Accuracy = 0.7117, Decision = False
No available target samples left. Reusing existing target indices.
Round 100: Accuracy = 0.7107, Decision = False
No available target samples left. Reusing existing target indices.
Round 101: Accuracy = 0.7137, Decision = False
No available target samples left. Reusing existing target indices.
Round 102: Accuracy = 0.7124, Decision = False
No available target samples left. Reusing existing target indices.
Round 103: Accuracy = 0.7533, Decision = False
No available target samples left. Reusing existing target indices.
Round 104: Accuracy = 0.7047, Decision = False
No available target samples left. Reusing existing target indices.
Round 105: Accuracy = 0.7011, Decision = False
No available target samples left. Reusing existing target indices.
Round 106: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 107: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 108: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 109: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 110: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 111: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 112: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 113: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 114: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 115: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 116: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 117: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 118: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 119: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 120: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 121: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 122: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 123: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 124: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 125: Accuracy = 0.7088, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3412
Epoch 2/5, Loss: 0.4112
Epoch 3/5, Loss: 0.3550
Epoch 4/5, Loss: 0.3425
Epoch 5/5, Loss: 0.3020
Round 126: Accuracy = 0.7088, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 127: Accuracy = 0.7775, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 128: Accuracy = 0.7775, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 129: Accuracy = 0.7775, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.2643
Epoch 2/5, Loss: 0.2707
Epoch 3/5, Loss: 0.3097
Epoch 4/5, Loss: 0.2869
Epoch 5/5, Loss: 0.2447
Round 130: Accuracy = 0.7775, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 131: Accuracy = 0.8022, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 132: Accuracy = 0.8022, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 133: Accuracy = 0.8022, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 134: Accuracy = 0.8022, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 135: Accuracy = 0.8022, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 136: Accuracy = 0.8022, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 137: Accuracy = 0.8022, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.2616
Epoch 2/5, Loss: 0.2825
Epoch 3/5, Loss: 0.3149
Epoch 4/5, Loss: 0.2543
Epoch 5/5, Loss: 0.2393
Round 138: Accuracy = 0.8022, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 139: Accuracy = 0.7584, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 140: Accuracy = 0.7584, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 141: Accuracy = 0.7584, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 142: Accuracy = 0.7584, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 143: Accuracy = 0.7584, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 144: Accuracy = 0.7584, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 145: Accuracy = 0.7584, Decision = False
No available target samples left. Reusing existing target indices.
