/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 2
policy_id: 1
setting_id: 54
pi_bar: 0.1
drift_rate: 0.01
V: 90
Round 0: Accuracy = 0.7992, Decision = False
Epoch 1/5, Loss: 0.6354
Epoch 2/5, Loss: 0.5631
Epoch 3/5, Loss: 0.4967
Epoch 4/5, Loss: 0.4246
Epoch 5/5, Loss: 0.4062
Round 1: Accuracy = 0.7941, Decision = True
Round 2: Accuracy = 0.8002, Decision = False
Round 3: Accuracy = 0.7970, Decision = False
Round 4: Accuracy = 0.7910, Decision = False
Round 5: Accuracy = 0.7802, Decision = False
Round 6: Accuracy = 0.7724, Decision = False
Round 7: Accuracy = 0.7674, Decision = False
Round 8: Accuracy = 0.7625, Decision = False
Round 9: Accuracy = 0.7569, Decision = False
Round 10: Accuracy = 0.7497, Decision = False
Round 11: Accuracy = 0.7438, Decision = False
Round 12: Accuracy = 0.7383, Decision = False
Round 13: Accuracy = 0.7317, Decision = False
Round 14: Accuracy = 0.7252, Decision = False
Round 15: Accuracy = 0.7170, Decision = False
Round 16: Accuracy = 0.7101, Decision = False
Round 17: Accuracy = 0.7060, Decision = False
Round 18: Accuracy = 0.6996, Decision = False
Epoch 1/5, Loss: 0.6565
Epoch 2/5, Loss: 0.6586
Epoch 3/5, Loss: 0.6630
Epoch 4/5, Loss: 0.6616
Epoch 5/5, Loss: 0.5785
Round 19: Accuracy = 0.6991, Decision = True
Round 20: Accuracy = 0.7026, Decision = False
Epoch 1/5, Loss: 0.6159
Epoch 2/5, Loss: 0.5798
Epoch 3/5, Loss: 0.5937
Epoch 4/5, Loss: 0.6496
Epoch 5/5, Loss: 0.5826
Round 21: Accuracy = 0.7023, Decision = True
Round 22: Accuracy = 0.4749, Decision = False
Epoch 1/5, Loss: 0.5897
Epoch 2/5, Loss: 0.5673
Epoch 3/5, Loss: 0.5440
Epoch 4/5, Loss: 0.5108
Epoch 5/5, Loss: 0.4709
Round 23: Accuracy = 0.4790, Decision = True
Round 24: Accuracy = 0.6701, Decision = False
Round 25: Accuracy = 0.6675, Decision = False
Round 26: Accuracy = 0.7500, Decision = False
Round 27: Accuracy = 0.6836, Decision = False
Round 28: Accuracy = 0.6727, Decision = False
Round 29: Accuracy = 0.6711, Decision = False
Round 30: Accuracy = 0.6864, Decision = False
Round 31: Accuracy = 0.6973, Decision = False
Round 32: Accuracy = 0.6691, Decision = False
Round 33: Accuracy = 0.6608, Decision = False
Round 34: Accuracy = 0.6529, Decision = False
Round 35: Accuracy = 0.6562, Decision = False
Round 36: Accuracy = 0.6469, Decision = False
Round 37: Accuracy = 0.6488, Decision = False
Round 38: Accuracy = 0.6511, Decision = False
Round 39: Accuracy = 0.6374, Decision = False
Round 40: Accuracy = 0.6363, Decision = False
Round 41: Accuracy = 0.6392, Decision = False
Round 42: Accuracy = 0.6329, Decision = False
Round 43: Accuracy = 0.6328, Decision = False
Round 44: Accuracy = 0.6361, Decision = False
Round 45: Accuracy = 0.6300, Decision = False
Round 46: Accuracy = 0.6274, Decision = False
Round 47: Accuracy = 0.6234, Decision = False
Round 48: Accuracy = 0.6257, Decision = False
Round 49: Accuracy = 0.6209, Decision = False
Round 50: Accuracy = 0.6193, Decision = False
Epoch 1/5, Loss: 0.7730
Epoch 2/5, Loss: 0.7779
Epoch 3/5, Loss: 0.7077
Epoch 4/5, Loss: 0.6802
Epoch 5/5, Loss: 0.6870
Round 51: Accuracy = 0.6152, Decision = True
Round 52: Accuracy = 0.6527, Decision = False
Round 53: Accuracy = 0.6513, Decision = False
Round 54: Accuracy = 0.6503, Decision = False
Epoch 1/5, Loss: 0.6762
Epoch 2/5, Loss: 0.6549
Epoch 3/5, Loss: 0.6031
Epoch 4/5, Loss: 0.6206
Epoch 5/5, Loss: 0.6416
Round 55: Accuracy = 0.6473, Decision = True
Round 56: Accuracy = 0.6177, Decision = False
Epoch 1/5, Loss: 0.6216
Epoch 2/5, Loss: 0.5657
Epoch 3/5, Loss: 0.5702
Epoch 4/5, Loss: 0.5777
Epoch 5/5, Loss: 0.5526
Round 57: Accuracy = 0.6175, Decision = True
Round 58: Accuracy = 0.7393, Decision = False
Round 59: Accuracy = 0.7271, Decision = False
Round 60: Accuracy = 0.7438, Decision = False
Round 61: Accuracy = 0.7322, Decision = False
Round 62: Accuracy = 0.7271, Decision = False
Round 63: Accuracy = 0.7416, Decision = False
Round 64: Accuracy = 0.7350, Decision = False
Round 65: Accuracy = 0.7316, Decision = False
Round 66: Accuracy = 0.7290, Decision = False
Epoch 1/5, Loss: 0.5936
Epoch 2/5, Loss: 0.5606
Epoch 3/5, Loss: 0.5982
Epoch 4/5, Loss: 0.5641
Epoch 5/5, Loss: 0.5470
Round 67: Accuracy = 0.7348, Decision = True
Round 68: Accuracy = 0.7385, Decision = False
Round 69: Accuracy = 0.7394, Decision = False
Round 70: Accuracy = 0.7401, Decision = False
Round 71: Accuracy = 0.7430, Decision = False
Round 72: Accuracy = 0.7453, Decision = False
Round 73: Accuracy = 0.7472, Decision = False
Round 74: Accuracy = 0.7445, Decision = False
Round 75: Accuracy = 0.7440, Decision = False
Round 76: Accuracy = 0.7438, Decision = False
Epoch 1/5, Loss: 0.6021
Epoch 2/5, Loss: 0.5865
Epoch 3/5, Loss: 0.5550
Epoch 4/5, Loss: 0.5448
Epoch 5/5, Loss: 0.5186
Round 77: Accuracy = 0.7464, Decision = True
Round 78: Accuracy = 0.7355, Decision = False
Round 79: Accuracy = 0.7328, Decision = False
Round 80: Accuracy = 0.7319, Decision = False
Epoch 1/5, Loss: 0.5506
Epoch 2/5, Loss: 0.5721
Epoch 3/5, Loss: 0.5385
Epoch 4/5, Loss: 0.5097
Epoch 5/5, Loss: 0.5162
Round 81: Accuracy = 0.7291, Decision = True
Round 82: Accuracy = 0.7372, Decision = False
Round 83: Accuracy = 0.7786, Decision = False
Round 84: Accuracy = 0.7565, Decision = False
Round 85: Accuracy = 0.7522, Decision = False
Round 86: Accuracy = 0.7414, Decision = False
Round 87: Accuracy = 0.7363, Decision = False
Round 88: Accuracy = 0.7409, Decision = False
Round 89: Accuracy = 0.7353, Decision = False
Round 90: Accuracy = 0.7343, Decision = False
Epoch 1/5, Loss: 0.5836
Epoch 2/5, Loss: 0.7080
Epoch 3/5, Loss: 0.6683
Epoch 4/5, Loss: 0.5663
Epoch 5/5, Loss: 0.6426
Round 91: Accuracy = 0.7321, Decision = True
Round 92: Accuracy = 0.5831, Decision = False
Round 93: Accuracy = 0.5838, Decision = False
Round 94: Accuracy = 0.5836, Decision = False
Round 95: Accuracy = 0.5791, Decision = False
Round 96: Accuracy = 0.5775, Decision = False
Round 97: Accuracy = 0.5757, Decision = False
Round 98: Accuracy = 0.5754, Decision = False
Round 99: Accuracy = 0.5741, Decision = False
Round 100: Accuracy = 0.5754, Decision = False
Round 101: Accuracy = 0.5744, Decision = False
Round 102: Accuracy = 0.5763, Decision = False
Round 103: Accuracy = 0.5993, Decision = False
Round 104: Accuracy = 0.5701, Decision = False
Round 105: Accuracy = 0.5727, Decision = False
Round 106: Accuracy = 0.5722, Decision = False
Round 107: Accuracy = 0.5759, Decision = False
Round 108: Accuracy = 0.5685, Decision = False
Round 109: Accuracy = 0.5673, Decision = False
Round 110: Accuracy = 0.5676, Decision = False
Round 111: Accuracy = 0.5670, Decision = False
Round 112: Accuracy = 0.5671, Decision = False
Round 113: Accuracy = 0.5665, Decision = False
Round 114: Accuracy = 0.5662, Decision = False
Round 115: Accuracy = 0.5651, Decision = False
Round 116: Accuracy = 0.5652, Decision = False
Round 117: Accuracy = 0.5668, Decision = False
Round 118: Accuracy = 0.5663, Decision = False
Round 119: Accuracy = 0.5658, Decision = False
Round 120: Accuracy = 0.5869, Decision = False
Round 121: Accuracy = 0.5613, Decision = False
Round 122: Accuracy = 0.5605, Decision = False
No available target samples left. Reusing existing target indices.
Round 123: Accuracy = 0.5617, Decision = False
No available target samples left. Reusing existing target indices.
Round 124: Accuracy = 0.5594, Decision = False
No available target samples left. Reusing existing target indices.
Round 125: Accuracy = 0.5594, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.6750
Epoch 2/5, Loss: 0.6392
Epoch 3/5, Loss: 0.6188
Epoch 4/5, Loss: 0.6241
Epoch 5/5, Loss: 0.5951
Round 126: Accuracy = 0.5559, Decision = True
No available target samples left. Reusing existing target indices.
Round 127: Accuracy = 0.6665, Decision = False
No available target samples left. Reusing existing target indices.
Round 128: Accuracy = 0.6668, Decision = False
No available target samples left. Reusing existing target indices.
Round 129: Accuracy = 0.6635, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.6141
Epoch 2/5, Loss: 0.5561
Epoch 3/5, Loss: 0.5269
Epoch 4/5, Loss: 0.5190
Epoch 5/5, Loss: 0.5394
