/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 2
policy_id: 1
setting_id: 11
pi_bar: 0.15
drift_rate: 0.003
V: 65
Round 0: Accuracy = 0.8090, Decision = False
Epoch 1/5, Loss: 0.5825
Epoch 2/5, Loss: 0.5207
Epoch 3/5, Loss: 0.4850
Epoch 4/5, Loss: 0.4160
Epoch 5/5, Loss: 0.3585
Round 1: Accuracy = 0.8090, Decision = True
Round 2: Accuracy = 0.7248, Decision = False
Round 3: Accuracy = 0.7248, Decision = False
Round 4: Accuracy = 0.7248, Decision = False
Round 5: Accuracy = 0.7248, Decision = False
Round 6: Accuracy = 0.7248, Decision = False
Round 7: Accuracy = 0.7248, Decision = False
Round 8: Accuracy = 0.7248, Decision = False
Round 9: Accuracy = 0.7248, Decision = False
Round 10: Accuracy = 0.7248, Decision = False
Round 11: Accuracy = 0.7248, Decision = False
Epoch 1/5, Loss: 0.4554
Epoch 2/5, Loss: 0.6999
Epoch 3/5, Loss: 0.8968
Epoch 4/5, Loss: 0.7665
Epoch 5/5, Loss: 0.7420
Round 12: Accuracy = 0.7248, Decision = True
Round 13: Accuracy = 0.7083, Decision = False
Round 14: Accuracy = 0.7083, Decision = False
Round 15: Accuracy = 0.7083, Decision = False
Round 16: Accuracy = 0.7083, Decision = False
Round 17: Accuracy = 0.7083, Decision = False
Round 18: Accuracy = 0.7083, Decision = False
Epoch 1/5, Loss: 0.6303
Epoch 2/5, Loss: 0.5545
Epoch 3/5, Loss: 0.4719
Epoch 4/5, Loss: 0.4401
Epoch 5/5, Loss: 0.4250
Round 19: Accuracy = 0.7083, Decision = True
Round 20: Accuracy = 0.7413, Decision = False
Epoch 1/5, Loss: 0.3852
Epoch 2/5, Loss: 0.3718
Epoch 3/5, Loss: 0.3484
Epoch 4/5, Loss: 0.3579
Epoch 5/5, Loss: 0.3627
Round 21: Accuracy = 0.7413, Decision = True
Round 22: Accuracy = 0.7891, Decision = False
Epoch 1/5, Loss: 0.3852
Epoch 2/5, Loss: 0.3666
Epoch 3/5, Loss: 0.3839
Epoch 4/5, Loss: 0.3864
Epoch 5/5, Loss: 0.3332
Round 23: Accuracy = 0.7891, Decision = True
Epoch 1/5, Loss: 0.3191
Epoch 2/5, Loss: 0.3229
Epoch 3/5, Loss: 0.3593
Epoch 4/5, Loss: 0.3900
Epoch 5/5, Loss: 0.3617
Round 24: Accuracy = 0.8082, Decision = True
Round 25: Accuracy = 0.8012, Decision = False
Round 26: Accuracy = 0.8012, Decision = False
Epoch 1/5, Loss: 0.3152
Epoch 2/5, Loss: 0.2995
Epoch 3/5, Loss: 0.2703
Epoch 4/5, Loss: 0.2697
Epoch 5/5, Loss: 0.2752
Round 27: Accuracy = 0.8012, Decision = True
Round 28: Accuracy = 0.8038, Decision = False
Round 29: Accuracy = 0.8038, Decision = False
Round 30: Accuracy = 0.8038, Decision = False
Round 31: Accuracy = 0.8038, Decision = False
Round 32: Accuracy = 0.8038, Decision = False
Round 33: Accuracy = 0.8038, Decision = False
Round 34: Accuracy = 0.8038, Decision = False
Round 35: Accuracy = 0.8038, Decision = False
Round 36: Accuracy = 0.8038, Decision = False
Round 37: Accuracy = 0.8038, Decision = False
Round 38: Accuracy = 0.8038, Decision = False
Round 39: Accuracy = 0.8038, Decision = False
Round 40: Accuracy = 0.8038, Decision = False
Round 41: Accuracy = 0.8038, Decision = False
Round 42: Accuracy = 0.8038, Decision = False
