/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 4
policy_id: 1
setting_id: 54
pi_bar: 0.1
drift_rate: 0.01
V: 90
Round 0: Accuracy = 0.8188, Decision = False
Round 1: Accuracy = 0.8097, Decision = False
Round 2: Accuracy = 0.8081, Decision = False
Round 3: Accuracy = 0.8083, Decision = False
Round 4: Accuracy = 0.8037, Decision = False
Round 5: Accuracy = 0.7988, Decision = False
Round 6: Accuracy = 0.7940, Decision = False
Epoch 1/5, Loss: 0.8842
Epoch 2/5, Loss: 0.6145
Epoch 3/5, Loss: 0.5344
Epoch 4/5, Loss: 0.5162
Epoch 5/5, Loss: 0.4987
Round 7: Accuracy = 0.7873, Decision = True
Round 8: Accuracy = 0.7444, Decision = False
Round 9: Accuracy = 0.7436, Decision = False
Round 10: Accuracy = 0.7387, Decision = False
Round 11: Accuracy = 0.7355, Decision = False
Round 12: Accuracy = 0.7299, Decision = False
Round 13: Accuracy = 0.7270, Decision = False
Round 14: Accuracy = 0.7242, Decision = False
Round 15: Accuracy = 0.7188, Decision = False
Epoch 1/5, Loss: 0.5874
Epoch 2/5, Loss: 0.5570
Epoch 3/5, Loss: 0.5731
Epoch 4/5, Loss: 0.5372
Epoch 5/5, Loss: 0.5401
Round 16: Accuracy = 0.7185, Decision = True
Round 17: Accuracy = 0.6206, Decision = False
Epoch 1/5, Loss: 0.5474
Epoch 2/5, Loss: 0.5444
Epoch 3/5, Loss: 0.4724
Epoch 4/5, Loss: 0.4754
Epoch 5/5, Loss: 0.4680
Round 18: Accuracy = 0.6178, Decision = True
Round 19: Accuracy = 0.6298, Decision = False
Round 20: Accuracy = 0.6331, Decision = False
Round 21: Accuracy = 0.6282, Decision = False
Round 22: Accuracy = 0.6291, Decision = False
Round 23: Accuracy = 0.6243, Decision = False
Round 24: Accuracy = 0.6249, Decision = False
Epoch 1/5, Loss: 0.5505
Epoch 2/5, Loss: 0.5615
Epoch 3/5, Loss: 0.5535
Epoch 4/5, Loss: 0.5325
Epoch 5/5, Loss: 0.5261
Round 25: Accuracy = 0.6229, Decision = True
Round 26: Accuracy = 0.7188, Decision = False
Round 27: Accuracy = 0.5332, Decision = False
Round 28: Accuracy = 0.5778, Decision = False
Round 29: Accuracy = 0.5707, Decision = False
Round 30: Accuracy = 0.6014, Decision = False
Round 31: Accuracy = 0.6211, Decision = False
Round 32: Accuracy = 0.6234, Decision = False
Round 33: Accuracy = 0.6068, Decision = False
Round 34: Accuracy = 0.6127, Decision = False
Round 35: Accuracy = 0.6230, Decision = False
Round 36: Accuracy = 0.6137, Decision = False
Round 37: Accuracy = 0.6113, Decision = False
Round 38: Accuracy = 0.6103, Decision = False
Round 39: Accuracy = 0.5990, Decision = False
Round 40: Accuracy = 0.5954, Decision = False
Round 41: Accuracy = 0.6010, Decision = False
Round 42: Accuracy = 0.5975, Decision = False
Round 43: Accuracy = 0.5938, Decision = False
Round 44: Accuracy = 0.5939, Decision = False
Round 45: Accuracy = 0.5918, Decision = False
