/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 1
policy_id: 1
setting_id: 4
pi_bar: 0.03
drift_rate: 0.01
V: 65
Round 0: Accuracy = 0.7979, Decision = False
Round 1: Accuracy = 0.7915, Decision = False
Epoch 1/5, Loss: 0.8850
Epoch 2/5, Loss: 0.7788
Epoch 3/5, Loss: 0.6802
Epoch 4/5, Loss: 0.6425
Epoch 5/5, Loss: 0.6116
Round 2: Accuracy = 0.7872, Decision = True
Round 3: Accuracy = 0.6694, Decision = False
Round 4: Accuracy = 0.6648, Decision = False
Round 5: Accuracy = 0.6600, Decision = False
Round 6: Accuracy = 0.6579, Decision = False
Round 7: Accuracy = 0.6557, Decision = False
Round 8: Accuracy = 0.6534, Decision = False
Round 9: Accuracy = 0.6521, Decision = False
Round 10: Accuracy = 0.6474, Decision = False
Round 11: Accuracy = 0.6412, Decision = False
Round 12: Accuracy = 0.6380, Decision = False
Round 13: Accuracy = 0.6360, Decision = False
Epoch 1/5, Loss: 0.7795
Epoch 2/5, Loss: 0.7825
Epoch 3/5, Loss: 0.7283
Epoch 4/5, Loss: 0.6963
Epoch 5/5, Loss: 0.6545
Round 14: Accuracy = 0.6376, Decision = True
Round 15: Accuracy = 0.5790, Decision = False
Round 16: Accuracy = 0.5773, Decision = False
Round 17: Accuracy = 0.5756, Decision = False
Round 18: Accuracy = 0.5739, Decision = False
Round 19: Accuracy = 0.5720, Decision = False
Round 20: Accuracy = 0.5676, Decision = False
Round 21: Accuracy = 0.5631, Decision = False
Round 22: Accuracy = 0.5638, Decision = False
Round 23: Accuracy = 0.5642, Decision = False
Round 24: Accuracy = 0.5675, Decision = False
Round 25: Accuracy = 0.5682, Decision = False
Round 26: Accuracy = 0.6719, Decision = False
Round 27: Accuracy = 0.4844, Decision = False
Round 28: Accuracy = 0.4972, Decision = False
Round 29: Accuracy = 0.5258, Decision = False
Round 30: Accuracy = 0.5219, Decision = False
Round 31: Accuracy = 0.5176, Decision = False
Round 32: Accuracy = 0.5113, Decision = False
Round 33: Accuracy = 0.5091, Decision = False
Round 34: Accuracy = 0.5240, Decision = False
Round 35: Accuracy = 0.5312, Decision = False
Round 36: Accuracy = 0.5310, Decision = False
Round 37: Accuracy = 0.5305, Decision = False
Epoch 1/5, Loss: 0.8395
Epoch 2/5, Loss: 0.7854
Epoch 3/5, Loss: 0.7439
Epoch 4/5, Loss: 0.7438
Epoch 5/5, Loss: 0.7206
Round 38: Accuracy = 0.5334, Decision = True
Round 39: Accuracy = 0.6764, Decision = False
Round 40: Accuracy = 0.6761, Decision = False
Round 41: Accuracy = 0.6800, Decision = False
Round 42: Accuracy = 0.6770, Decision = False
Round 43: Accuracy = 0.6738, Decision = False
Round 44: Accuracy = 0.6693, Decision = False
Round 45: Accuracy = 0.6701, Decision = False
Round 46: Accuracy = 0.6711, Decision = False
Round 47: Accuracy = 0.6730, Decision = False
Round 48: Accuracy = 0.6756, Decision = False
Round 49: Accuracy = 0.6751, Decision = False
Epoch 1/5, Loss: 0.7729
Epoch 2/5, Loss: 0.7502
Epoch 3/5, Loss: 0.7117
Epoch 4/5, Loss: 0.6928
Epoch 5/5, Loss: 0.6583
Round 50: Accuracy = 0.6766, Decision = True
Round 51: Accuracy = 0.7227, Decision = False
Round 52: Accuracy = 0.7227, Decision = False
Round 53: Accuracy = 0.7222, Decision = False
Round 54: Accuracy = 0.7246, Decision = False
Round 55: Accuracy = 0.7201, Decision = False
Round 56: Accuracy = 0.7183, Decision = False
Round 57: Accuracy = 0.7131, Decision = False
Round 58: Accuracy = 0.7138, Decision = False
Round 59: Accuracy = 0.7021, Decision = False
Round 60: Accuracy = 0.6453, Decision = False
Round 61: Accuracy = 0.6611, Decision = False
Round 62: Accuracy = 0.6767, Decision = False
Round 63: Accuracy = 0.6858, Decision = False
Round 64: Accuracy = 0.6783, Decision = False
Round 65: Accuracy = 0.6837, Decision = False
Round 66: Accuracy = 0.6888, Decision = False
