/home/apiasecz/programming/concept_drift_optimal_adaptation_FL/src/test_loss_behavior_under_drift.py:171: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(model_path))
seed: 2
policy_id: 1
setting_id: 0
pi_bar: 0.1
drift_rate: 0.01
V: 65
Round 0: Accuracy = 0.7992, Decision = False
Epoch 1/5, Loss: 0.6348
Epoch 2/5, Loss: 0.5632
Epoch 3/5, Loss: 0.4971
Epoch 4/5, Loss: 0.4244
Epoch 5/5, Loss: 0.4076
Round 1: Accuracy = 0.7941, Decision = True
Round 2: Accuracy = 0.8002, Decision = False
Round 3: Accuracy = 0.7970, Decision = False
Round 4: Accuracy = 0.7910, Decision = False
Round 5: Accuracy = 0.7802, Decision = False
Round 6: Accuracy = 0.7724, Decision = False
Round 7: Accuracy = 0.7674, Decision = False
Round 8: Accuracy = 0.7625, Decision = False
Round 9: Accuracy = 0.7569, Decision = False
Round 10: Accuracy = 0.7497, Decision = False
Round 11: Accuracy = 0.7438, Decision = False
Round 12: Accuracy = 0.7396, Decision = False
Round 13: Accuracy = 0.7328, Decision = False
Round 14: Accuracy = 0.7262, Decision = False
Round 15: Accuracy = 0.7179, Decision = False
Round 16: Accuracy = 0.7109, Decision = False
Round 17: Accuracy = 0.7067, Decision = False
Round 18: Accuracy = 0.7002, Decision = False
Epoch 1/5, Loss: 0.6578
Epoch 2/5, Loss: 0.6555
Epoch 3/5, Loss: 0.6567
Epoch 4/5, Loss: 0.6617
Epoch 5/5, Loss: 0.5793
Round 19: Accuracy = 0.6996, Decision = True
Round 20: Accuracy = 0.7228, Decision = False
Epoch 1/5, Loss: 0.6177
Epoch 2/5, Loss: 0.5711
Epoch 3/5, Loss: 0.5617
Epoch 4/5, Loss: 0.6387
Epoch 5/5, Loss: 0.5884
Round 21: Accuracy = 0.7222, Decision = True
Round 22: Accuracy = 0.5315, Decision = False
Epoch 1/5, Loss: 0.6069
Epoch 2/5, Loss: 0.5904
Epoch 3/5, Loss: 0.5299
Epoch 4/5, Loss: 0.4929
Epoch 5/5, Loss: 0.4636
Round 23: Accuracy = 0.5351, Decision = True
Round 24: Accuracy = 0.7249, Decision = False
Round 25: Accuracy = 0.7223, Decision = False
Round 26: Accuracy = 0.7910, Decision = False
Round 27: Accuracy = 0.7852, Decision = False
Round 28: Accuracy = 0.7157, Decision = False
Round 29: Accuracy = 0.7141, Decision = False
Round 30: Accuracy = 0.7294, Decision = False
Round 31: Accuracy = 0.7402, Decision = False
Round 32: Accuracy = 0.7141, Decision = False
Round 33: Accuracy = 0.7077, Decision = False
Round 34: Accuracy = 0.7087, Decision = False
Round 35: Accuracy = 0.7090, Decision = False
Round 36: Accuracy = 0.7007, Decision = False
Round 37: Accuracy = 0.7039, Decision = False
Round 38: Accuracy = 0.7056, Decision = False
Round 39: Accuracy = 0.7031, Decision = False
Round 40: Accuracy = 0.6985, Decision = False
Round 41: Accuracy = 0.7001, Decision = False
Round 42: Accuracy = 0.6967, Decision = False
Round 43: Accuracy = 0.6953, Decision = False
Round 44: Accuracy = 0.6958, Decision = False
Round 45: Accuracy = 0.6927, Decision = False
Round 46: Accuracy = 0.6900, Decision = False
Round 47: Accuracy = 0.6855, Decision = False
Round 48: Accuracy = 0.6893, Decision = False
Round 49: Accuracy = 0.6870, Decision = False
Round 50: Accuracy = 0.6849, Decision = False
Epoch 1/5, Loss: 0.7618
Epoch 2/5, Loss: 0.7399
Epoch 3/5, Loss: 0.6498
Epoch 4/5, Loss: 0.6637
Epoch 5/5, Loss: 0.6597
Round 51: Accuracy = 0.6777, Decision = True
